Title,Date,Medium,Artist ID
"HOLY-STREET MILL, NEAR LYNTON, NORTH DEVON",,Carbon print,430.0
FIGURE,1987.0,Gelatin silver print on linen and painted wooden frame,928.0
LAGUNA MIGUEL,1970.0,Gelatin silver print,318.0
"Fall in Upper Tenaya Canyon, Yosemite National Park, California",1920.0,Gelatin silver print,60.0
Cat Circus Performing in the Street,1930.0,Gelatin silver print,745.0
Old Couple at Stengers Cafe,1981.0,Gelatin silver print (selenium-toned),67.0
"Autumn, Storm, near Peñasco, New Mexico",1958.0,"Gelatin silver print, printed c. 1976",60.0
"CHERRIES, HVASSER",1981.0,Gelatin silver print (selenium-toned),136.0
Giorgio de Chirico,1936.0,Gelatin silver print,417.0
De-Construction/Re-Construction #23,1982.0,Silver dye bleach print,490.0
"The Sculptor's Studio, Touching and Retouching",1980.0,Gelatin silver print,506.0
Portrait of M. Martin,1805.0,Physionotrace engraving,642.0
Dolphin Leaping Through a Hoop of Fire/Sporting a Sputnik/ Study for Dolphin & Sputnik,1982.0,"Albumen silver and gelatin silver prints with applied color, graphite, and human hair shaped with petroleum jelly and attached with glue and nail polish",803.0
Untitled,1987.0,Gelatin silver print,506.0
"Coronation of King George VI, London",1937.0,"Gelatin silver print, printed 1947",1000.0
"Thunderstorm, Yosemite Valley, California",1945.0,"Gelatin silver print, printed 1979",60.0
Sam Gabriel,1985.0,Chromogenic color print,591.0
"Thunderstorm over the Great Plains near Cimarron, New Mexico",1960.0,"Gelatin silver print, printed 1979",60.0
"Yosemite Valley, Clearing Thunderstorm, from Tunnel Esplanade, California",1972.0,"Gelatin silver print, printed 1978",60.0
UNTITLED (Homer),1986.0,Gelatin silver print,911.0
"Juvisy, France",1938.0,"Gelatin silver print, printed 1947",1000.0
Pilgrim among Worldly Things. (Peregrino en las cosas desta vida),1939.0,Gelatin silver print,135.0
"Irène and Frédéric Joliot-Curie, Paris",1945.0,"Gelatin silver print, printed 1947",1000.0
Untitled,1966.0,Chromogenic color print,135.0
Nine Polaroid Photographs of a Mirror,1967.0,Black and white instant prints (Polaroids),155.0
"Roots and Pool near Tenaya Lake, Yosemite National Park, California",1955.0,"Gelatin silver print, printed 1979",60.0
Swimming,1991.0,Chromogenic color print,343.0
Untitled. (3 Polaroids of a drawing affixed to the drawing),1964.0,Three black and white instant prints (Polaroids) fixed to pencil drawing,155.0
"Half Dome, Evening, from Olmstead Point, Yosemite National Park, California",1959.0,"Gelatin silver print, printed 1978",60.0
Umbrage,1977.0,Gelatin silver print,155.0
Mount Lyell,1923.0,"Gelatin silver print (""Parmelian print""), printed c. 1930",60.0
"Summit of El Capitan, Clouds, Yosemite Valley, California",1970.0,"Gelatin silver print, printed 1978",60.0
Study of a Bull with Handler,,Albumen silver print from a glass-plate negative,749.0
Portfolio VII,1976.0,Gelatin silver prints,60.0
"El Capitan, Sunrise, Winter, Yosemite National Park, California",1968.0,"Gelatin silver print, printed 1976",60.0
"Interior of Tumacacori Mission, Arizona",1952.0,"Gelatin silver print, printed 1976",60.0
"The Creators, the Makers. (Los creadores, los formadores)",1935.0,Gelatin silver print,135.0
"Amsterdam, Winter",1944.0,Gelatin silver print,181.0
Chinese in Amsterdam,1951.0,Gelatin silver print,181.0
"Germaine Richier, Paris",1948.0,Gelatin silver print,181.0
Dorothea and Luis,1984.0,"Gelatin silver print, printed February 1985",99.0
Picasso Sculpture (pebble),1945.0,Gelatin silver print,745.0
Martin at Twenty,1985.0,Gelatin silver print (toned),99.0
"Picasso Sculpture (paper, fish)",1943.0,Gelatin silver print,745.0
"Amsterdam, onlookers watching the repatriation",1945.0,Gelatin silver print,181.0
"My Brother, Don, and His Son, Eric",1981.0,Gelatin silver print,99.0
Meisje in Arles,,Gelatin silver print,181.0
HONG KONG,1953.0,Gelatin silver print,566.0
Untitled,1996.0,Chromogenic color print,343.0
"Student Dance, Heidelberg",1960.0,Gelatin silver print,885.0
High Street from the Cross,1868.0,Photogravure,190.0
The Old Closes and Streets of Glasgow,1900.0,Photogravure,190.0
Corner of Duke Street and High Street,1897.0,Photogravure,190.0
"Nelson Street, City",1899.0,Photogravure,190.0
Saltmarket from London Street,1885.0,Photogravure,190.0
"Aspens, Dawn, Autumn, Dolores River Canyon, Colorado",1937.0,"Gelatin silver print, printed c. 1975",60.0
Maneuvers of the Bundeswehr,1959.0,Gelatin silver print,885.0
René d'Harnoncourt,,Gelatin silver print,135.0
White Fish and Arm,1950.0,Gelatin silver print,181.0
John F. Kennedy Shaking Hands,1960.0,Gelatin silver print,955.0
"Barclay Street, Hoboken Ferry",1931.0,Gelatin silver print,41.0
Bonita and Father,1970.0,Gelatin silver print,874.0
"Mirror Lake, Morning, Yosemite Valley, California",1946.0,"Gelatin silver print, printed 1979",60.0
Last Shot Fired in World War II,1945.0,Gelatin silver print,956.0
"Old Cafe, Lafayette Hotel",1949.0,Gelatin silver print,41.0
Multiple Exposure,1965.0,Gelatin silver print,924.0
"Trotsky, Copenhagen",1932.0,Gelatin silver print,956.0
"Cahors, France",1969.0,Gelatin silver print,698.0
Rock Wall Number 2,1959.0,Gelatin silver print,961.0
"Grass and Reflections in the Lyell Fork of the Merced River, Yosemite National Park, California",1943.0,"Gelatin silver print, printed 1978",60.0
Portrait of E.L.,,Gelatin silver print,618.0
Lodgepole Pine,1930.0,"Gelatin silver print (""Parmelian print"")",60.0
Untitled,1946.0,Gelatin silver print,618.0
Rescue at Sea,1944.0,Gelatin silver print,781.0
Untitled,1940.0,Gelatin silver print,618.0
Untitled,1932.0,Gelatin silver print,781.0
James Lord,1965.0,Gelatin silver print,1000.0
Picasso Sculpture (plaster),1941.0,Gelatin silver print,745.0
"A Young Brooklyn Family Going for a Sunday Outing, New York City",1966.0,Gelatin silver print,208.0
"A Jewish Giant at Home with His Parents in the Bronx, New York",1970.0,Gelatin silver print,208.0
"Rhyl, The Pavilion and Pier (No. 759)",1860.0,Albumen silver print,430.0
Madonna with Children,1864.0,Albumen silver print,932.0
"Woman on a Park Bench on a Sunny Day, New York City",1969.0,"Gelatin silver print, printed by Neil Selkirk",208.0
"Billowing Lights, Sam Wagstaff's Opening at the Corcoran",1978.0,Microfilm reader-printer machine print,3.0
"Stark County, Toulon, Illinois",1975.0,Gelatin silver print,119.0
Untitled (Bomb crater/Kortner Sumpf),1972.0,Gelatin silver print,349.0
"Grand Isle county, North Hero, Vermont",1975.0,Gelatin silver print,403.0
"Perched Rock, Rocker Creek, Arizona",1872.0,Albumen silver print from a glass-plate negative,446.0
Viaduct on the Saône,1854.0,Salted paper print from a glass negative,510.0
Bouquet,1983.0,"Gelatin silver print (toned, with hand-applied acrylic paint)",803.0
The Old Mill,,Albumen silver print,860.0
"Beech Trees near Pebble Beach, Mt. Kineo, Maine",1885.0,Platinum print,860.0
"Untitled from the series Cupid, You are a Killer",1981.0,Color instant print (Polaroid),996.0
President Lincoln,1862.0,Albumen silver print,734.0
Untitled,1910.0,Platinum print,860.0
"Stubble Field, Water Gap, Pennsylvania",1904.0,Platinum print,860.0
"Overflow Reservoir, Mattawa, Washington",1984.0,Gelatin silver print,361.0
Cross-Section of a Nutmeg,1979.0,Gelatin silver print (selectively toned),779.0
Untitled,1972.0,Gelatin silver print (selectively toned),779.0
Untitled,1928.0,Gelatin silver print,824.0
Deep Shadows,1983.0,Chromogenic color print,697.0
Hunting Dog,1870.0,Carbon print,749.0
Willows on Lincoln Drive,1903.0,Platinum print,860.0
L'église Saint-Germain-l'Auxerrois,1850.0,Salted paper print,308.0
Ilya Tolstoy,1928.0,"Gelatin silver print (bromide, paper dyed blue)",245.0
"REAR, 6439 GREENE ST",1899.0,Platinum print,860.0
The Storm Tree,1911.0,Platinum print,777.0
Young Anglers,1896.0,Platinum print,860.0
Light,1912.0,Platinum/palladium print,777.0
John Fishing on Bank of Stream,1897.0,Platinum print,860.0
"Dolores Guiness, Hair by Alexandre, Paris Studio",1961.0,Gelatin silver print,248.0
"Jacquetta, Lady Eliot",1965.0,Gelatin silver print,248.0
"Booker T. Williams, S.O.B., New York City",1987.0,Gelatin silver print,327.0
Mexican Child,1932.0,Photogravure,822.0
Colma,1967.0,Gelatin silver print,475.0
"Lone Pine Peak and Alabama Hills, Sierra Nevada, California",1949.0,"Gelatin silver print, printed 1978",60.0
Days of Protest,1966.0,Gelatin silver print,475.0
"Rohtas Fort, Pakistan",1963.0,Gelatin silver print,885.0
Ruins of Richmond,1863.0,Collodion print,734.0
"Mount Clarence King, Kings Canyon National Park, California",1924.0,"Gelatin silver print, printed c. 1977",60.0
TRADE CENTER TOWERS V,1976.0,"Gelatin silver print, printed 1979",894.0
Feathers,1964.0,Gelatin silver print,961.0
Met Temple,1976.0,Microfilm reader-printer machine print,3.0
San Francisco,1969.0,Gelatin silver print,318.0
Untitled,,Gelatin silver print,468.0
Untitled,1978.0,Gelatin silver print,468.0
"Sign, Gilroy",1967.0,Gelatin silver print,318.0
"Conversions I:  Light, Reflections, Self-Control",1970.0,Gelatin silver prints and chalk on board,53.0
Untitled,1972.0,Gelatin silver print,327.0
Venus,1977.0,Platinum print,135.0
20 Photographs by Eugène Atget: 1856-1927,1956.0,"20 Gelatin silver prints, printed by Berenice Abbott",229.0
Bob & Rush,1970.0,Photographic silkscreen,492.0
Untitled,1973.0,Gelatin silver print,327.0
"Lella, Brittany",1947.0,Gelatin silver print,698.0
"Ford Company Riot, The Detroit News",1942.0,Gelatin silver print,799.0
Untitled,1915.0,Gelatin silver print,822.0
D.F. Barry with Rain-In-The-Face,1890.0,Carbon print,351.0
Untitled,,Salted paper print from a paper negative,949.0
The Crouched Ones,1934.0,Gelatin silver print,135.0
How Small the World Is,1942.0,Gelatin silver print,135.0
The Daydream,1931.0,Gelatin silver print,135.0
Photographic Views of Sherman's Campaign,1866.0,Albumen silver prints,336.0
Henry James,1906.0,Platinum print,701.0
Polypodium Phegopteris,1850.0,Cyanotype (photogram),231.0
"Town Lake, Austin, Texas",1982.0,Chromogenic color print,290.0
"Indian Delegation, Washington, D.C.",1880.0,Albumen silver print,443.0
Untitled,1977.0,Gelatin silver print,473.0
Entomologist (Entomologe),1935.0,Collage of photo-mechanical reproductions (in lithographic halftone and gravure) and gelatin silver print,503.0
Space Station,1979.0,Chromogenic color print,697.0
Untitled,1983.0,Gelatin silver print,773.0
Ireland,1977.0,Dye transfer print,924.0
"Reverend Martin Cyril D'Arcy, S.J., New York",1959.0,Gelatin silver print,248.0
Winter,1950.0,Gelatin silver print,698.0
Rowboat under Snow,1953.0,Gelatin silver print,700.0
Untitled,1958.0,Gelatin silver print,763.0
Untitled,1956.0,Gelatin silver print (chloride),797.0
Untitled,1960.0,Gelatin silver print (chloride),797.0
New York,1935.0,Gelatin silver print,264.0
American Frontier,1939.0,Gelatin silver print,781.0
Denise Greene,1980.0,Gelatin silver print,81.0
"Retired Man and His Wife at Home in a Nudist Camp One Morning, New Jersey",1963.0,Gelatin silver print,208.0
"Eroded Sand, Revere, Massachusetts",1958.0,Gelatin silver print,961.0
"Brewster Woods, New York",1963.0,Gelatin silver print,961.0
"Fungus, Ipswich, Massachusetts",1962.0,Gelatin silver print,961.0
"Rails and Jet Trails, Roseville, California",1951.0,Gelatin silver print,60.0
"Gertruda Babilinska, Poland from the series Rescuers of the Holocaust",1987.0,Chromogenic color print,607.0
Paris Stock Exchange,1931.0,Gelatin silver print,87.0
"Zofia Baniecka, Poland  from the series Rescuers of the Holocaust",1986.0,Chromogenic color print,607.0
Gitta Bauer from the series Rescuers of the Holocaust,1988.0,Chromogenic color print,607.0
"Posters, Freeport, Long Island",1930.0,Gelatin silver print,264.0
"To 16th Street, New York City",1976.0,Gelatin silver print,7.0
"Untitled (Landscape with large stone, lichens)",1980.0,"Gelatin silver print, printed 1981",473.0
The Tract Houses,1971.0,Twenty five gelatin silver prints,318.0
"A Morris column in the fog, Avenue de l'Observatoire",1934.0,Gelatin silver print,745.0
Light Abstraction,1925.0,Gelatin silver print,824.0
"Barn Shadow, LeRoy, NY",1981.0,Gelatin silver print,773.0
Atlanta,1984.0,Dye transfer print,924.0
Untitled,1957.0,Gelatin silver print,961.0
Portrait of Robert Schenck,1871.0,Albumen silver print,734.0
"Washington, D.C.",1957.0,Gelatin silver print,1000.0
Demonstrative Identification with the Universe = Magic Subjectivism,1971.0,Gelatin silver print,616.0
Church at Santa Cruz,1946.0,Gelatin silver print,947.0
New Mexico Church Altar,1944.0,Gelatin silver print,947.0
Apache Devil Dancer,1945.0,Gelatin silver print,947.0
Birth of Jasmine,1969.0,Gelatin silver print,114.0
Untitled,,Gelatin silver print,163.0
White Poplar,1924.0,Gelatin silver print,556.0
Pinto,1943.0,Gelatin silver print,947.0
Untitled,,Gelatin silver print,570.0
Untitled,1986.0,Chromogenic color print,290.0
Henati,1940.0,Gelatin silver print,947.0
Cliffs in Paradise Valley,,"Gelatin silver print (""Parmelian print"")",60.0
"Street Fiddler, County Kerry",1969.0,Gelatin silver print,711.0
Conversations before an Eviction,1968.0,Gelatin silver print,711.0
Untitled,1965.0,Gelatin silver print,711.0
"Pickaroon, Dublin",1966.0,Gelatin silver print,711.0
Mao Dead,1976.0,"Two silver dye bleach prints, and two gelatin silver prints",428.0
Portrait of Mr. Charles Hay Cameron,1871.0,Carbon print,932.0
A WOMAN MOURNING OVER THE BUNDLED REMAINS OF HER HUSBAND,1966.0,Dye transfer print,886.0
Portrait of H. T. Prinsep,1866.0,Albumen silver print,932.0
FIELD OF DEATH,1963.0,Dye transfer print,886.0
Providence,1967.0,Gelatin silver print,924.0
INDIA FAMINE - OLD WOMAN,1951.0,Gelatin silver print,566.0
NEBRASKA SOD HOUSES,1900.0,Gelatin silver prints,895.0
"The Rape of the Sabines by Giovanni Bologna, Loggia Dei Lanzi, Florence",1865.0,Albumen silver print from a glass negative,113.0
Maison Carrée at Nîmes,1855.0,Salted paper print from a paper negative,308.0
Tapping,1988.0,Gelatin silver print,506.0
To and From,1990.0,Gelatin silver print,506.0
Untitled,1979.0,Gelatin silver print,874.0
Lewis Vote Kool,1976.0,Gelatin silver print,874.0
"Interior of Bonnettstown Hall, Kilkenny, Ireland",1982.0,Chromogenic color print,892.0
"Market in the Rue Longue, Marseille",1954.0,"Gelatin silver print, printed 1950s",1000.0
"Skyscraper, New York City",1906.0,Gelatin silver print,264.0
Billboards and Church Steeple,1931.0,Gelatin silver print,264.0
"Baldwin, New York",1941.0,"Gelatin silver print, printed 1941",264.0
"The Mission Council.  Left to right: Hawthorne Q. Mills, Mission Coordinator; Ernest J. Colantonio, Counselor of Embassy for Administrative Affairs; Edward J. Nickel, Minister Counselor for Public Affairs; John E. McGowan, Minister Counselor for Press, affairs; George D. Jacobson, assistant chief of staff; General Creighton W. Abrams, commander United States Military Assistance Command, Vietnam; Ambassador Ellsworth Bunker; Deputy Ambassador Samuel D. Berger; John R. Mossler, minister director, United, States Agency for International Development; Charles A. Cooper, minister counselor for economic affairs; Laurin B. Askew, counselor of Embassy for Political Affairs.  Saigon, South Vietnam",1971.0,Gelatin silver prints,248.0
YELLOWSTONE PARK,1975.0,Gelatin silver print,251.0
Let There Be Light,1954.0,Gelatin silver print,861.0
Railroad Crossing,1932.0,Gelatin silver print,264.0
Log and Horsetails,1957.0,Gelatin silver print,861.0
Del Monte Forest,1952.0,Gelatin silver print,861.0
"""All Races are Here, All the Lands of the Earth Make Contributions Here"" - Walt Whitman",1900.0,Gelatin silver print,118.0
Return of the Native,1941.0,"Gelatin silver print, printed 1941",242.0
Forever Shall Wave,1941.0,Gelatin silver print,249.0
"LIANDUDNO, SHOWING BOTH BAYS from PHOTOGRAPHIC VIEWS OF NORTH WALES",1865.0,Albumen silver print,430.0
Photographic Views of North Wales,1864.0,Fourteen albumen silver prints,430.0
"""Look Down, Look Down that Lonesome Road""",1938.0,Gelatin silver print,299.0
"The Ledges, North Conway",1854.0,Calotype,582.0
Hall Johnson Conducting His Negro Choir,1938.0,Gelatin silver print,516.0
Pulling Tubing - Oil Well,1939.0,Gelatin silver print,606.0
Chateau de Versailles- Panorama,,Albumen silver print,113.0
Untitled,1978.0,Gelatin silver print,882.0
Man at Table,1977.0,Chromogenic color print,928.0
Nathan in his Room,1982.0,Gelatin silver print,99.0
Mimi and Alexander,1983.0,Gelatin silver print,99.0
(TREE IN LANDSCAPE),1855.0,Salted paper print from a glass negative,510.0
Burial at Metepec,1932.0,Gelatin silver print,135.0
"Carl Hoefert, unemployed black jack dealer, Reno, Nevada, August 30, 1983",1983.0,"Gelatin silver print, printed 1985",248.0
Roman Forum with Temple of Saturn in foreground,1855.0,Albumen silver print,131.0
"School Yard, Boston",1950.0,Gelatin silver print,37.0
"The Waiting, Boston",1952.0,Gelatin silver print,37.0
Bayard: XXV Calotypes,1842.0,Twenty-five calotypes,398.0
"Thurman, Colorado",1965.0,"Gelatin silver print, printed 1988",66.0
"Lakewood, Colorado",1974.0,"Gelatin silver print, printed 1981",66.0
"Abandoned Car, Carbon County, Wyoming",1977.0,Gelatin silver print,66.0
"The Pawnee Grasslands, Colorado",1984.0,"Gelatin silver print, printed 1986",66.0
"Along St. Vrain Creek, West of Longmont, Colorado",1986.0,Gelatin silver prints,66.0
"Southwest from the South Jetty, Clatsop County, Oregon",1990.0,Gelatin silver prints,66.0
Fifteen Photographs by Manuel Alvarez Bravo,1974.0,Fifteen gelatin silver prints,135.0
Cemetery Wall,1967.0,Gelatin silver print,135.0
Invented Landscape,1972.0,Gelatin silver print,135.0
The Sympathetic Nervous System,1929.0,Gelatin silver print,135.0
"The Artist's Studio with Eve, Plato, and Golden Bird",1922.0,Gelatin silver print,738.0
Self-Portrait in the Studio,1920.0,Gelatin silver print,738.0
The Artist's Studio,1923.0,Gelatin silver print,738.0
"The Junior Interstate Ballroom Dance Champions, Yonkers, New York",1962.0,Gelatin silver print,208.0
The Family,1967.0,Gelatin silver print,614.0
Untitled,1978.0,Gelatin silver print,81.0
In the Temple of the Red Tiger. (En el templo del tigre rojo),1949.0,"Palladium print, printed 1978",135.0
"BEANFIELD, NEW YORK",1968.0,Gelatin silver print,288.0
"U.S.F. COURTYARD, FLORIDA",1973.0,,288.0
"CAPE MAY, NEW JERSEY",1977.0,Gelatin silver print,288.0
UNTITLED (Figure in the (Hammam Moulay Idriss),1979.0,Gelatin silver print,537.0
Untitled,1978.0,Gelatin silver print,911.0
Untitled,1971.0,Gelatin silver print,911.0
The Artist's Studio,1932.0,Gelatin silver print,738.0
Endless Column,1937.0,Gelatin silver print,738.0
Untitled,,Gelatin silver print,738.0
Untitled (Double Exposure Self Portrait),1933.0,Gelatin silver print,738.0
"Child at Night, Scribbled Wall, Greenwich Street, New York City",1961.0,Gelatin silver print,208.0
René d'Harnoncourt,1968.0,Dye transfer print,851.0
Alberto Giacometti Outside His Studio,1962.0,Gelatin silver print,1000.0
"Bali, Indonesia",1950.0,Gelatin silver print,1000.0
"Champagne Vineyard Owner, France",1959.0,Gelatin silver print,1000.0
Interior of the South Taku Fort and Showing the Place of Landing,1859.0,Albumen silver prints,416.0
Edward Weston,1934.0,Gelatin silver print,188.0
"El Capitan, Sunrise",1956.0,"Gelatin silver print, printed 1960",60.0
Trees and Cliffs,1954.0,"Gelatin silver print, printed 1960",60.0
"Dunes, Oceano, California",1963.0,"Gelatin silver print, printed 1963",60.0
"Oak Tree, Sunset City, Sierra Foothills, California",1962.0,"Gelatin silver print, printed 1963",60.0
Big Sur Coast,,Gelatin silver print,861.0
"""Limousines Roll Through the Streets and Flash Bulbs Pop for the Presidents and Premiers""",1961.0,Gelatin silver print,955.0
Shanghai,1949.0,"Gelatin silver print, printed 1949-50",1000.0
"A Couple at Le Monocle, Paris",1933.0,Gelatin silver print,745.0
Jean Genêt,1948.0,Gelatin silver print,745.0
"Vine Stock in a Wine Cellar, Château Mouton Rothschild (Cep {pied de vigne} dans un chai)",1955.0,Gelatin silver print,745.0
Sculpture by Barbara Hepworth,,Gelatin silver print,740.0
"Untitled, plate 3 of 14, from the portfolio, Autobiographical Series, component B",1993.0,Drypoint,710.0
Mother and Child,1999.0,"Drypoint, with hand additions",710.0
Untitled,1990.0,Lithograph with aquatint,19.0
Self-Portrait (Selbstbildnis),1914.0,Drypoint,429.0
Day and Dream,1946.0,Portfolio of fifteen lithographs,429.0
I Will Not Make Any More Boring Art,1971.0,Lithograph,304.0
I Know No Weekend (Ich kenne kein Weekend) from the portfolio Weekend,1972.0,"Multiple of a bottle of Maggi seasoning and paperback book ""Critique of Pure Reason"" by Immanuel Kant, mounted inside suitcase",540.0
"TV-Brown Tint, Test Pattern I (TV-Braunfarben, Testbild 1) from the portfolio Weekend",1970.0,Stereotype and linocut,760.0
8 Engravings after Drawings from 1959 (8 Rudierungen nach Zeichnugen von 1959),1959.0,Portfolio of eight drypoints,366.0
"Then, Mr. Ay-O Got Drunk by the Rainbow",1973.0,"Series of thirty-eight 3M color-in-color magnetic process prints
",255.0
The Cat and the Rooster (Le chat et le coq) from Aesop's Fable (Fables d'Ésope),1946.0,One from an album of five linoleum cuts and monotypes,107.0
Glen Baxter Presents...,1984.0,Five lithographs,396.0
Untitled from Romantic Suite,1976.0,Lithograph,220.0
Untitled,1967.0,Woodcut,366.0
The Big Ear,1954.0,Lithograph,203.0
The Jewish School (Berlin 1939) (Die Jüdische Schule [Berlin 1939]) from the portfolio The Frozen Leopard II (Der Gefrorene Leopard II),1992.0,Photolithographwith tape additions,649.0
"Black, Gray, White from the portfolio Art Pro Choice II",1991.0,Woodcut,357.0
Before the Mirror (Vor dem Spiegel),1923.0,Drypoint,429.0
Palm Tree,1969.0,Lithograph,424.0
Hanging Weeds,1949.0,Engraving,710.0
Spring Tryout,1943.0,Lithograph,483.0
Untitled,1950.0,Monotype,531.0
Untitled,1955.0,Lithograph,900.0
The Little Hunter (Le Petit Chasseur),1892.0,Lithograph,857.0
Loading Corn,1945.0,Lithograph,483.0
Untitled,1988.0,Lithograph,834.0
Eyes (Glaza) from the portfolio Lexicon (Lexica),1992.0,Etching and aquatint,834.0
Self-Portrait Needling a Tondo,1963.0,Etching,46.0
Noble Distance (Erleuchtende Weite),1977.0,Woodcut,127.0
Volcano,1989.0,Woodcut,689.0
20 Foot Ladder for Any Size Wall,1979.0,Photoetching on eight sheets,53.0
Double Self Portrait,1927.0,Lithograph,945.0
Shield,1965.0,Lithograph,198.0
Viaduct I,1977.0,Photo-etching and screenprint,347.0
Dramatic Fire,1989.0,Aquatint and embossing on smoked paper,912.0
Negative Camera,1973.0,Lithograph,220.0
Woman Machine-Gunner in a State of Grace (Mitrailleuse en état de grâce),1954.0,Etching and aquatint,452.0
Untitled,1978.0,Screenprint,220.0
Composition,,Lithograph,392.0
"Black Values, Praying Mantis",1980.0,Two drypoints,220.0
Portrait of Mr. Loeb (Bildnis Herr Loeb),1922.0,Drypoint,429.0
The Accordion Player #1,1995.0,Lithograph and screenprint,280.0
LOS NINOS SON PREPARADOS PARA SERVIR A LA PATRIA (CHILDREN ARE TRAINED TO SERVE THEIR COUNTRY) Plate 11 from LA ESPANA DE FRANCO,1938.0,Lithograph,186.0
"But The Men of Dignity Conspire Against Oppression (Pero los hombres dignos conspiran contra la opresion), plate 13 from Franco's Spain (Las Espana de Franco)",1938.0,Lithograph,212.0
The Grenade (Die Granate),1915.0,Drypoint,429.0
Ideogram,1937.0,Lithograph,392.0
MEMORY MACHINE,1947.0,"Screenprint, printed in color",694.0
Untitled from VVV Portfolio,1942.0,Etching,993.0
Breton Woman (Les Bretonnes),1883.0,"Woodcut, with watercolor additions",511.0
"Figure and Foliage, first state",1960.0,Etching,129.0
STAND ON THE SNOW GORGE,1956.0,"Woodcut, printed in color",260.0
Deirdre,1960.0,Woodcut,369.0
Studies for Les Demoiselles d'Avignon (Études pour Les Demoiselles d'Avignon) from Homage to Picasso (Hommage à Picasso),1973.0,"Lithograph from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",890.0
Bonjour Picasso from Homage to Picasso (Hommage à Picasso),1973.0,"Screenprint from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",207.0
Seated Woman from Homage to Picasso (Hommage à Picasso),1972.0,"Screenprint with flocking from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",292.0
Untitled from Homage to Picasso (Hommage à Picasso),1973.0,"Etching from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",452.0
Homage to Picasso (Hommage à Picasso) from Homage to Picasso (Hommage à Picasso),1972.0,"Lithograph from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",559.0
Ariadne from Homage to Picasso (Hommage à Picasso),1973.0,"Woodcut from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",127.0
Untitled from Homage to Picasso (Hommage à Picasso),1974.0,"Lithograph from a portfolio of thirty-one lithographs (one with aquatint, one with collotype, one with screenprint), twenty-two screenprints (one with embossing, one with flocking, one with stencil), eleven etchings (five with aquatint, one with aquatint and drypoint, one with aquatint, drypoint, and engraving), three aquatints (one with etching), and two woodcuts",220.0
The Artist's Daughter,1933.0,"Woodcut, with watercolor additions",511.0
Untitled (1000 Cubic Inches) (for Parkett no. 46),1996.0,Multiple of plywood and pine crate,19.0
Portrait of Malé (Retrato de Malé),1956.0,Woodcut,668.0
Death of the Knight (La Mort du cavalier),1892.0,"Woodcut, with watercolor additions",511.0
"Dark Hill, Fifeshire",1960.0,Lithograph,585.0
Lotto: The American Dream from 10: Artist as Catalyst,1992.0,One from a portfolio of ten screenprints,259.0
Untitled from 10: Artist as Catalyst,1992.0,One from a portfolio of ten screenprints,205.0
Gamma,1939.0,Lithograph,97.0
WLS I from White Line Squares (Series I),1966.0,Lithograph,97.0
Work 2,,Lithograph,42.0
Woods #2,1973.0,Etching and aquatint,368.0
Face and Teardrop (for Parkett no. 11),1986.0,"Two drypoints, one in stenciled english red ground, bound in journal",366.0
Don Quixote and Sancho in the Garden,1966.0,"Woodcut and collage
",766.0
19,1977.0,Hand-colored pochoir,401.0
Family Going for a Walk,1951.0,Lithograph,224.0
Standing Group,1952.0,Lithograph,224.0
ENCLOSURE (8),1965.0,Color woodcut,139.0
Untitled,1968.0,Etching from a portfolio of six etchings with collage additions; and colophon,884.0
Untitled,1956.0,Lithograph,77.0
Untitled (for Parkett no. 38),1993.0,"Multiple of watercolor, ink, and wax in a handpainted and waxed wooden frame",597.0
CLIMBER II,1953.0,"Woodcut, printed in black, blue-green, light red-brown, light grey-red, blue gray, red",260.0
Self Portrait with Noses,1964.0,Etching and aquatint,964.0
Probing The Mysteries of a Double Life (for Parkett no. 24),1990.0,"Collotype, with gouache additions",630.0
Interior,1924.0,Etching,987.0
Diabolo Players,1954.0,Lithograph,942.0
